(20387,1,165,0):	0	0	0.546	0.781
(20387,1,179,0):	0	0	0.269	0.689
(20388,0,207,0):	0	0	0.623	0.908
(20388,1,4,0):	0	0	0.958	1
(20388,1,57,0):	0	0	0.496	0.8
(20388,1,110,0):	0	0	0.485	0.887
(20388,1,121,0):	0	0	0.771	0.94
(20389,0,11,0):	0	0	0.685	0.921
(20389,0,72,0):	0	0	0.618	0.961
(20389,1,5,0):	0	0	0.982	1
(20389,1,30,0):	0	0	0.913	0.958
(20389,1,38,0):	0	0	0.767	0.963
(20389,1,39,0):	0	0	0.893	0.973
(20389,1,71,0):	0	0	0.767	0.945
(20389,1,123,0):	0	0	0.553	0.936
(20389,1,139,0):	0	0	0.697	0.96
(20389,1,151,0):	0	0	0.971	0.95
(20389,1,160,0):	0	0	0.78	0.929
(20389,1,162,0):	0	0	0.64	0.934
(20389,1,186,0):	0	0	0.99	0.983
(20389,1,196,0):	0	0	0.963	0.987
(20389,1,204,0):	0	0	0.44	0.551
(20390,1,33,0):	0	0	0.449	0.935
(20390,1,65,0):	0	0	0.868	0.951
(20390,1,105,0):	0	0	0.943	0.968
(20390,1,108,0):	0	0	0.818	0.853
(20390,1,120,0):	0	0	0.745	0.96
(20390,1,144,0):	0	0	0.508	0.815
(20390,1,177,0):	0	0	0.551	0.971
(20390,1,181,0):	0	0	0.947	0.999
(20390,1,211,0):	0	0	0.223	0.93
(20391,0,138,0):	0	0	0.75	0.981
(20391,1,48,0):	0	0	0.712	0.961
(20391,1,84,0):	0	0	0.549	0.867
(20391,1,101,0):	0	0	0.8	0.925
(20391,1,124,0):	0	0	0.882	0.997
(20391,1,151,0):	0	0	0.715	0.879
(20391,1,167,0):	0	0	0.805	0.972
(20391,1,178,0):	0	0	0.805	0.984
(20391,1,194,0):	0	0	0.692	0.954
(20392,0,120,0):	0	0	0.722	0.984
(20392,1,2,0):	0	0	0.672	0.98
(20392,1,16,0):	0	0	0.979	1
(20392,1,29,0):	0	0	0.953	0.972
(20392,1,59,0):	0	0	0.752	0.931
(20392,1,61,0):	0	0	0.81	0.939
(20392,1,63,0):	0	0	0.824	0.955
(20392,1,67,0):	0	0	0.977	0.999
(20392,1,93,0):	0	0	0.658	0.856
(20393,0,49,0):	0	0	0.347	0.839
(20393,0,119,0):	0	0	0.785	0.883
(20393,0,129,0):	0	0	0.724	0.959
(20393,0,155,0):	0	0	0.538	0.721
(20393,0,186,0):	0	0	0.546	0.928
(20393,1,19,0):	0	0	0.787	0.98
(20393,1,36,0):	0	0	0.91	0.985
(20393,1,37,0):	0	0	0.435	0.553
(20393,1,99,0):	0	0	0.879	0.959
(20393,1,104,0):	0	0	0.988	0.981
(20393,1,125,0):	0	0	0.275	0.865
(20393,1,137,0):	0	0	0.497	0.857
(20393,1,155,0):	0	0	0.534	0.949
(20393,1,158,0):	0	0	0.784	0.962
(20393,1,167,0):	0	0	0.851	0.98
(20393,1,186,0):	0	0	0.732	0.899
(20394,0,121,0):	0	0	0.38	0.784
(20394,1,20,0):	0	0	0.525	0.89
(20394,1,23,0):	0	0	0.622	0.873
(20394,1,43,0):	0	0	0.908	0.988
(20394,1,46,0):	0	0	0.67	0.901
(20394,1,59,0):	0	0	0.481	0.784
(20394,1,70,0):	0	0	0.678	0.876
(20394,1,102,0):	0	0	0.663	0.914
(20394,1,130,0):	0	0	0.597	0.94
(20394,1,151,0):	0	0	0.604	0.805
(20395,0,172,0):	0	0	0.826	0.971
(20395,1,127,0):	0	0	0.293	0.732
(20395,1,138,0):	0	0	0.7	0.964
(20395,1,150,0):	0	0	0.882	0.987
(20395,1,169,0):	0	0	0.707	0.937
(20396,0,15,0):	0	0	0.574	0.788
(20396,0,59,0):	0	0	0.841	0.963
(20396,0,72,0):	0	0	0.819	0.966
(20396,0,96,0):	0	0	0.998	1
(20396,1,24,0):	0	0	0.267	0.719
(20396,1,35,0):	0	0	0.851	0.957
(20396,1,56,0):	0	0	0.858	0.833
(20396,1,88,0):	0	0	0.648	0.949
(20396,1,131,0):	0	0	0.228	0.799
(20396,1,178,0):	0	0	0.478	0.666
(20397,0,16,0):	0	0	0.526	0.901
(20397,0,98,0):	0	0	0.765	0.951
(20397,0,171,0):	0	0	0.731	0.963
(20397,1,51,0):	0	0	0.79	0.983
(20397,1,80,0):	0	0	0.684	0.943
(20397,1,93,0):	0	0	0.56	0.903
(20397,1,110,0):	0	0	0.863	0.984
(20397,1,122,0):	0	0	0.585	0.871
(20397,1,124,0):	0	0	0.828	0.917
(20397,1,141,0):	0	0	0.673	0.898
(20397,1,194,0):	0	0	0.883	0.95
(20398,0,161,0):	0	0	0.544	0.961
(20398,0,201,0):	0	0	0.796	0.971
(20398,0,203,0):	0	0	0.649	0.892
(20398,1,15,0):	0	0	0.534	0.829
(20398,1,40,0):	0	0	0.451	0.785
(20398,1,95,0):	0	0	0.699	0.952
(20398,1,106,0):	0	0	0.277	0.821
(20398,1,165,0):	0	0	0.684	0.89
(20398,1,175,0):	0	0	0.574	0.883
(20399,0,37,0):	0	0	0.636	0.884
(20399,0,88,0):	0	0	0.648	0.846
(20399,0,121,0):	0	0	0.357	0.724
(20399,1,21,0):	0	0	0.789	0.937
(20399,1,29,0):	0	0	0.671	0.95
(20399,1,41,0):	0	0	0.962	0.997
(20399,1,42,0):	0	0	0.283	0.924
(20399,1,44,0):	0	0	0.494	0.88
(20399,1,59,0):	0	0	0.232	0.707
(20399,1,162,0):	0	0	0.447	0.955
(20399,1,172,0):	0	0	0.608	0.866
(20400,1,48,0):	0	0	0.828	0.967
(20400,1,60,0):	0	0	0.427	0.861
(20400,1,118,0):	0	0	0.468	0.847
(20400,1,122,0):	0	0	0.581	0.922
(20400,1,140,0):	0	0	0.785	0.958
(20400,1,160,0):	0	0	0.695	0.942
(20401,1,31,0):	0	0	0.768	0.936
(20401,1,41,0):	0	0	0.946	1
(20401,1,42,0):	0	0	0.638	0.851
(20401,1,61,0):	0	0	0.627	0.811
(20401,1,66,0):	0	0	0.749	0.909
(20401,1,114,0):	0	0	0.789	0.929
(20401,1,119,0):	0	0	0.885	0.975
(20401,1,133,0):	0	0	0.489	0.896
(20401,1,135,0):	0	0	0.795	0.927
(20401,1,136,0):	0	0	0.504	0.838
(20401,1,140,0):	0	0	0.9	0.982
(20402,0,69,0):	0	0	0.36	0.749
(20402,1,28,0):	0	0	0.874	0.892
(20402,1,117,0):	0	0	0.53	0.957
(20402,1,119,0):	0	0	0.626	0.89
(20402,1,169,0):	0	0	0.889	0.992
(20402,1,196,0):	0	0	0.789	0.918
(20402,1,206,0):	0	0	0.332	0.791
(20403,0,62,0):	0	0	0.769	0.946
(20403,0,171,0):	0	0	0.501	0.887
(20403,0,185,0):	0	0	0.629	0.906
(20403,0,206,0):	0	0	0.871	0.979
(20403,1,3,0):	0	0	0.593	0.751
(20403,1,20,0):	0	0	0.922	0.969
(20403,1,34,0):	0	0	0.857	0.925
(20403,1,75,0):	0	0	0.633	0.85
(20403,1,85,0):	0	0	0.922	0.995
(20403,1,91,0):	0	0	0.689	0.952
(20403,1,133,0):	0	0	0.843	0.914
(20403,1,135,0):	0	0	0.826	0.957
(20404,1,32,0):	0	0	0.536	0.899
(20404,1,55,0):	0	0	0.54	0.857
(20404,1,98,0):	0	0	0.351	0.841
(20404,1,103,0):	0	0	0.67	0.906
(20404,1,116,0):	0	0	0.954	0.993
(20404,1,123,0):	0	0	0.531	0.808
(20404,1,131,0):	0	0	0.543	0.848
(20404,1,142,0):	0	0	0.506	0.928
(20404,1,147,0):	0	0	0.231	0.846
(20405,0,45,0):	0	0	0.853	0.926
(20405,0,65,0):	0	0	0.537	0.927
(20405,0,128,0):	0	0	0.667	0.974
(20405,0,145,0):	0	0	0.398	0.835
(20405,0,159,0):	0	0	0.649	0.892
(20405,1,26,0):	0	0	0.373	0.784
(20405,1,40,0):	0	0	0.619	0.862
(20405,1,60,0):	0	0	0.673	0.965
(20405,1,75,0):	0	0	0.878	0.898
(20405,1,91,0):	0	0	0.849	0.986
(20405,1,92,0):	0	0	0.88	0.943
(20405,1,122,0):	0	0	0.611	0.895
(20405,1,123,0):	0	0	0.677	0.804
(20405,1,126,0):	0	0	0.758	0.937
(20405,1,159,0):	0	0	0.541	0.783
(20406,0,19,0):	0	0	0.478	0.912
(20406,0,31,0):	0	0	0.225	0.77
(20406,1,27,0):	0	0	0.51	0.893
(20406,1,31,0):	0	0	0.722	0.956
(20406,1,32,0):	0	0	0.733	0.875
(20406,1,202,0):	0	0	0.844	0.879
(20407,0,23,0):	0	0	0.549	0.874
(20407,0,28,0):	0	0	0.364	0.863
(20407,0,104,0):	0	0	0.542	0.865
(20407,0,109,0):	0	0	0.548	0.801
(20407,0,138,0):	0	0	0.603	0.911
(20407,0,142,0):	0	0	0.695	0.97
(20407,0,188,0):	0	0	0.974	0.989
(20407,1,14,0):	0	0	0.524	0.909
(20407,1,26,0):	0	0	0.493	0.865
(20407,1,75,0):	0	0	0.577	0.945
(20407,1,76,0):	0	0	0.819	0.985
(20407,1,93,0):	0	0	0.651	0.916
(20407,1,143,0):	0	0	0.585	0.958
(20407,1,178,0):	0	0	0.679	0.918
(20408,0,7,0):	0	0	0.278	0.775
(20408,0,62,0):	0	0	0.661	0.933
(20408,0,131,0):	0	0	0.521	0.816
(20408,1,9,0):	0	0	0.328	0.913
(20408,1,130,0):	0	0	0.911	0.859
(20408,1,191,0):	0	0	0.6	0.878
(20409,0,7,0):	0	0	0.82	0.907
(20409,0,28,0):	0	0	0.824	0.815
(20409,0,73,0):	0	0	0.637	0.881
(20409,0,88,0):	0	0	0.588	0.836
(20409,0,151,0):	0	0	0.271	0.859
(20409,1,50,0):	0	0	0.435	0.837
(20409,1,68,0):	0	0	0.181	0.844
(20409,1,74,0):	0	0	0.675	0.95
(20409,1,112,0):	0	0	0.932	0.998
(20409,1,117,0):	0	0	0.534	0.945
(20409,1,146,0):	0	0	0.615	0.968
(20409,1,181,0):	0	0	0.675	0.946
(20409,1,212,0):	0	0	0.534	0.943
(20410,0,23,0):	0	0	0.877	0.938
(20410,0,64,0):	0	0	0.378	0.844
(20410,0,160,0):	0	0	0.136	0.303
(20410,0,179,0):	0	0	0.385	0.526
(20410,1,71,0):	0	0	0.67	0.911
(20410,1,117,0):	0	0	0.732	0.962
(20410,1,143,0):	0	0	0.593	0.88
(20410,1,163,0):	0	0	0.926	0.997
(20410,1,198,0):	0	0	0.543	0.918
(20411,1,23,0):	0	0	0.242	0.657
(20411,1,41,0):	0	0	0.638	0.974
(20411,1,44,0):	0	0	0.622	0.822
(20411,1,139,0):	0	0	0.846	0.881
(20411,1,167,0):	0	0	0.669	0.957
(20412,0,26,0):	0	0	0.446	0.905
(20412,0,102,0):	0	0	0.431	0.86
(20412,0,146,0):	0	0	0.755	0.892
(20412,0,171,0):	0	0	0.932	0.964
(20412,1,30,0):	0	0	0.575	0.877
(20412,1,31,0):	0	0	0.973	0.98
(20412,1,113,0):	0	0	0.707	0.958
(20412,1,115,0):	0	0	0.444	0.865
(20412,1,133,0):	0	0	0.691	0.955
(20412,1,136,0):	0	0	0.969	0.938
(20412,1,148,0):	0	0	0.447	0.956
(20412,1,153,0):	0	0	0.578	0.926
(20412,1,166,0):	0	0	0.488	0.871
(20413,0,64,0):	0	0	0.395	0.761
(20413,0,156,0):	0	0	0.618	0.892
(20413,1,39,0):	0	0	0.588	0.922
(20413,1,66,0):	0	0	0.597	0.872
(20413,1,70,0):	0	0	0.408	0.919
(20413,1,161,0):	0	0	0.446	0.922
(20413,1,165,0):	0	0	0.66	0.93
(20413,1,174,0):	0	0	0.87	0.987
(20413,1,187,0):	0	0	0.954	0.998
(20413,1,199,0):	0	0	0.392	0.936
(20414,0,160,0):	0	0	0.25	0.744
(20414,1,15,0):	0	0	0.471	0.806
(20414,1,16,0):	0	0	0.458	0.887
(20414,1,20,0):	0	0	0.665	0.889
(20414,1,39,0):	0	0	0.616	0.943
(20414,1,113,0):	0	0	0.813	0.921
(20414,1,117,0):	0	0	0.604	0.839
(20414,1,135,0):	0	0	0.152	0.773
(20414,1,196,0):	0	0	0.961	0.949
(20414,1,214,0):	0	0	0.869	0.959
(20415,0,15,0):	0	0	0.738	0.936
(20415,0,154,0):	0	0	0.535	0.843
(20415,0,214,0):	0	0	0.585	0.789
(20415,1,1,0):	0	0	0.848	0.989
(20415,1,2,0):	0	0	0.542	0.902
(20415,1,65,0):	0	0	0.869	0.973
(20415,1,141,0):	0	0	0.667	0.935
(20415,1,181,0):	0	0	0.832	0.919
(20416,1,25,0):	0	0	0.889	0.98
(20416,1,47,0):	0	0	0.615	0.921
(20416,1,48,0):	0	0	0.356	0.843
(20416,1,72,0):	0	0	0.459	0.934
(20416,1,100,0):	0	0	0.589	0.931
(20417,0,184,0):	0	0	0.737	0.969
(20417,1,13,0):	0	0	0.65	0.849
(20417,1,20,0):	0	0	0.638	0.875
(20417,1,36,0):	0	0	0.584	0.901
(20417,1,113,0):	0	0	0.35	0.914
(20417,1,151,0):	0	0	0.746	0.917
(20417,1,152,0):	0	0	0.149	0.553
(20417,1,182,0):	0	0	0.711	0.944
(20418,0,7,0):	0	0	0.21	0.565
(20418,0,39,0):	0	0	0.316	0.908
(20418,0,115,0):	0	0	0.328	0.738
(20418,0,149,0):	0	0	0.433	0.864
(20418,0,185,0):	0	0	0.576	0.85
(20418,1,71,0):	0	0	0.757	0.922
(20418,1,89,0):	0	0	0.527	0.907
(20419,0,58,0):	0	0	0.601	0.895
(20419,0,140,0):	0	0	0.455	0.872
(20419,1,7,0):	0	0	0.923	1
(20419,1,10,0):	0	0	0.861	0.935
(20419,1,21,0):	0	0	0.424	0.841
(20419,1,34,0):	0	0	0.559	0.857
(20419,1,70,0):	0	0	0.75	0.914
(20419,1,83,0):	0	0	0.4	0.843
(20419,1,95,0):	0	0	0.65	0.973
(20419,1,99,0):	0	0	0.235	0.444
(20419,1,106,0):	0	0	0.913	0.989
(20419,1,110,0):	0	0	0.619	0.891
(20419,1,122,0):	0	0	0.991	0.944
(20419,1,133,0):	0	0	0.711	0.979
(20419,1,149,0):	0	0	0.51	0.796
(20419,1,154,0):	0	0	0.678	0.853
(20419,1,172,0):	0	0	0.708	0.873
(20420,0,30,0):	0	0	0.701	0.945
(20420,1,2,0):	0	0	0.706	0.959
(20420,1,90,0):	0	0	0.669	0.969
(20420,1,102,0):	0	0	0.751	0.942
(20420,1,109,0):	0	0	0.504	0.675
(20420,1,121,0):	0	0	0.59	0.846
(20420,1,140,0):	0	0	0.97	0.997
(20420,1,167,0):	0	0	0.359	0.752
(20420,1,188,0):	0	0	0.824	0.993
(20420,1,194,0):	0	0	0.363	0.906
(20421,0,8,0):	0	0	0.545	0.92
(20421,1,8,0):	0	0	0.927	0.986
(20421,1,59,0):	0	0	0.776	0.95
(20421,1,113,0):	0	0	0.688	0.915
(20421,1,138,0):	0	0	0.347	0.771
(20421,1,141,0):	0	0	0.576	0.861
(20421,1,144,0):	0	0	0.607	0.85
(20421,1,152,0):	0	0	0.817	0.967
(20421,1,163,0):	0	0	0.356	0.927
(20421,1,206,0):	0	0	0.246	0.821
(20422,0,5,0):	0	0	0.656	0.864
(20422,0,20,0):	0	0	0.738	0.911
(20422,0,134,0):	0	0	0.628	0.923
(20422,1,26,0):	0	0	0.686	0.986
(20422,1,69,0):	0	0	0.334	0.742
(20422,1,92,0):	0	0	0.292	0.755
(20422,1,100,0):	0	0	0.602	0.829
(20422,1,101,0):	0	0	0.409	0.76
(20422,1,115,0):	0	0	0.664	0.908
(20422,1,131,0):	0	0	0.889	0.953
(20423,0,89,0):	0	0	0.688	0.912
(20423,0,107,0):	0	0	0.744	0.94
(20423,1,8,0):	0	0	0.881	0.98
(20423,1,14,0):	0	0	0.804	0.943
(20423,1,30,0):	0	0	0.844	0.889
(20423,1,45,0):	0	0	0.52	0.881
(20423,1,48,0):	0	0	0.438	0.852
(20423,1,111,0):	0	0	0.104	0.395
(20423,1,157,0):	0	0	0.677	0.917
(20423,1,159,0):	0	0	0.6	0.846
(20423,1,160,0):	0	0	0.893	0.98
(20424,0,33,0):	0	0	0.47	0.8
(20424,0,68,0):	0	0	0.488	0.94
(20424,0,76,0):	0	0	0.651	0.887
(20424,0,152,0):	0	0	0.51	0.842
(20424,1,13,0):	0	0	0.877	0.911
(20424,1,22,0):	0	0	0.526	0.832
(20424,1,103,0):	0	0	0.659	0.985
(20424,1,153,0):	0	0	0.97	1
(20424,1,178,0):	0	0	0.157	0.746
(20425,0,67,0):	0	0	0.749	0.857
(20425,0,81,0):	0	0	0.847	0.988
(20425,1,29,0):	0	0	0.525	0.798
(20425,1,48,0):	0	0	0.436	0.835
(20425,1,55,0):	0	0	0.753	0.964
(20425,1,82,0):	0	0	0.736	0.973
(20425,1,95,0):	0	0	0.809	0.979
(20425,1,137,0):	0	0	0.889	0.99
(20425,1,149,0):	0	0	0.971	0.947
(20425,1,162,0):	0	0	0.374	0.808
(20425,1,173,0):	0	0	0.904	1
(20425,1,189,0):	0	0	0.53	0.783
(20425,1,193,0):	0	0	0.772	0.877
(20425,1,216,0):	0	0	0.259	0.809
(20426,0,57,0):	0	0	0.681	0.951
(20426,0,65,0):	0	0	0.72	0.889
(20426,0,85,0):	0	0	0.499	0.812
(20426,0,114,0):	0	0	0.585	0.901
(20426,0,115,0):	0	0	0.098	0.413
(20426,1,23,0):	0	0	0.677	0.955
(20426,1,57,0):	0	0	0.246	0.57
(20426,1,131,0):	0	0	0.974	0.953
(20426,1,135,0):	0	0	0.521	0.943
(20426,1,151,0):	0	0	0.735	0.942
(20426,1,152,0):	0	0	0.846	0.972
(20427,0,112,0):	0	0	0.247	0.702
(20427,0,162,0):	0	0	0.555	0.728
(20427,1,19,0):	0	0	0.812	0.865
(20427,1,73,0):	0	0	0.769	0.963
(20427,1,82,0):	0	0	0.451	0.719
(20427,1,107,0):	0	0	0.518	0.893
(20427,1,155,0):	0	0	0.433	0.847
(20428,0,20,0):	0	0	0.929	0.972
(20428,1,3,0):	0	0	0.852	0.982
(20428,1,31,0):	0	0	0.736	0.958
(20428,1,51,0):	0	0	0.457	0.738
(20428,1,61,0):	0	0	0.799	0.946
(20428,1,81,0):	0	0	0.411	0.889
(20428,1,102,0):	0	0	0.784	0.962
(20428,1,128,0):	0	0	0.511	0.723
(20428,1,157,0):	0	0	0.729	0.945
(20429,0,42,0):	0	0	0.542	0.932
(20429,0,44,0):	0	0	0.376	0.763
(20429,0,114,0):	0	0	0.949	0.955
(20429,0,148,0):	0	0	0.731	0.901
(20429,0,173,0):	0	0	0.357	0.698
(20429,1,46,0):	0	0	0.953	0.957
(20429,1,104,0):	0	0	0.392	0.752
(20429,1,108,0):	0	0	0.646	0.883
(20429,1,133,0):	0	0	0.273	0.894
(20429,1,142,0):	0	0	0.301	0.651
(20429,1,153,0):	0	0	0.718	0.947
(20429,1,183,0):	0	0	0.15	0.576
(20429,1,195,0):	0	0	0.102	0.326
(20430,0,8,0):	0	0	0.837	0.984
(20430,0,93,0):	0	0	0.834	0.979
(20430,0,144,0):	0	0	0.343	0.78
(20430,1,22,0):	0	0	0.424	0.802
(20430,1,40,0):	0	0	0.517	0.896
(20430,1,42,0):	0	0	0.262	0.805
(20430,1,130,0):	0	0	0.672	0.819
(20430,1,137,0):	0	0	0.397	0.766
(20430,1,139,0):	0	0	0.406	0.873
(20430,1,156,0):	0	0	0.533	0.893
(20430,1,161,0):	0	0	0.697	0.922
(20430,1,170,0):	0	0	0.646	0.895
(20430,1,183,0):	0	0	0.939	0.999
(20431,1,21,0):	0	0	0.548	0.81
(20431,1,83,0):	0	0	0.958	0.931
(20431,1,93,0):	0	0	0.897	0.988
(20431,1,147,0):	0	0	0.596	0.974
(20431,1,190,0):	0	0	0.855	0.946
(20432,0,84,0):	0	0	0.454	0.756
(20432,0,157,0):	0	0	0.406	0.928
(20432,0,192,0):	0	0	0.918	0.992
(20432,1,1,0):	0	0	0.753	0.977
(20432,1,14,0):	0	0	0.661	0.97
(20432,1,46,0):	0	0	0.896	0.994
(20432,1,89,0):	0	0	0.736	0.937
(20432,1,136,0):	0	0	0.735	0.906
(20432,1,163,0):	0	0	0.213	0.715
(20432,1,174,0):	0	0	0.695	0.922
(20433,0,25,0):	0	0	0.671	0.867
(20433,1,91,0):	0	0	0.84	0.964
(20433,1,127,0):	0	0	0.466	0.678
(20433,1,143,0):	0	0	0.636	0.903
(20434,0,42,0):	0	0	0.478	0.803
(20434,0,101,0):	0	0	0.44	0.833
(20434,0,149,0):	0	0	0.799	0.832
(20434,1,77,0):	0	0	0.38	0.922
(20434,1,78,0):	0	0	0.561	0.702
(20434,1,87,0):	0	0	0.653	0.902
(20434,1,123,0):	0	0	0.713	0.807
(20434,1,135,0):	0	0	0.817	0.965
(20434,1,138,0):	0	0	0.398	0.804
(20435,0,73,0):	0	0	0.589	0.88
(20435,0,79,0):	0	0	0.682	0.973
(20435,0,153,0):	0	0	0.628	0.949
(20435,0,169,0):	0	0	0.598	0.907
(20435,1,37,0):	0	0	0.61	0.839
(20435,1,55,0):	0	0	0.542	0.847
(20435,1,62,0):	0	0	0.936	0.947
(20435,1,64,0):	0	0	0.871	0.938
(20435,1,94,0):	0	0	0.641	0.955
(20435,1,101,0):	0	0	0.674	0.907
(20435,1,122,0):	0	0	0.432	0.96
(20436,0,18,0):	0	0	0.735	0.935
(20436,0,74,0):	0	0	0.326	0.544
(20436,1,41,0):	0	0	0.611	0.819
(20436,1,108,0):	0	0	0.542	0.86
(20436,1,121,0):	0	0	0.547	0.861
(20436,1,123,0):	0	0	0.569	0.923
(20436,1,133,0):	0	0	0.649	0.935
(20436,1,151,0):	0	0	0.679	0.879
(20436,1,166,0):	0	0	0.537	0.887
(20437,0,95,0):	0	0	0.734	0.965
(20437,0,117,0):	0	0	0.583	0.852
(20437,1,22,0):	0	0	0.408	0.857
(20437,1,26,0):	0	0	0.314	0.798
(20437,1,28,0):	0	0	0.171	0.561
(20437,1,80,0):	0	0	0.518	0.825
(20437,1,127,0):	0	0	0.36	0.884
(20437,1,138,0):	0	0	0.667	0.839
(20438,0,2,0):	0	0	0.32	0.784
(20438,0,29,0):	0	0	0.307	0.7
(20438,0,145,0):	0	0	0.604	0.804
(20438,1,21,0):	0	0	0.639	0.985
(20438,1,24,0):	0	0	0.494	0.924
(20438,1,137,0):	0	0	0.429	0.773
(20438,1,163,0):	0	0	0.819	0.889
(20439,0,24,0):	0	0	0.384	0.868
(20439,0,54,0):	0	0	0.866	0.877
(20439,0,98,0):	0	0	0.683	0.862
(20439,1,41,0):	0	0	0.288	0.815
(20439,1,74,0):	0	0	0.521	0.818
(20439,1,94,0):	0	0	0.359	0.933
(20439,1,117,0):	0	0	0.373	0.854
(20439,1,125,0):	0	0	0.577	0.944
(20439,1,164,0):	0	0	0.367	0.833
(20439,1,172,0):	0	0	0.569	0.883
(20439,1,175,0):	0	0	0.732	0.799
(20439,1,195,0):	0	0	0.783	0.959
(20440,0,50,0):	0	0	0.489	0.786
(20440,0,74,0):	0	0	0.43	0.809
(20440,0,155,0):	0	0	0.486	0.833
(20440,0,158,0):	0	0	0.754	0.89
(20440,0,182,0):	0	0	0.699	0.871
(20440,1,28,0):	0	0	0.758	0.972
(20440,1,29,0):	0	0	0.654	0.858
(20440,1,31,0):	0	0	0.8	0.902
(20440,1,86,0):	0	0	0.557	0.966
(20440,1,102,0):	0	0	0.542	0.88
(20440,1,116,0):	0	0	0.578	0.853
(20440,1,172,0):	0	0	0.714	0.954
(20440,1,183,0):	0	0	0.327	0.636
(20440,1,190,0):	0	0	0.443	0.925
(20441,0,56,0):	0	0	0.988	0.954
(20441,0,60,0):	0	0	0.504	0.769
(20441,0,119,0):	0	0	0.669	0.943
(20441,0,127,0):	0	0	0.518	0.898
(20441,0,195,0):	0	0	0.796	0.993
(20441,1,20,0):	0	0	0.707	0.952
(20441,1,21,0):	0	0	0.819	0.992
(20441,1,25,0):	0	0	0.413	0.921
(20441,1,27,0):	0	0	0.917	0.966
(20441,1,29,0):	0	0	0.669	0.955
(20441,1,84,0):	0	0	0.644	0.96
(20441,1,107,0):	0	0	0.7	0.886
(20441,1,143,0):	0	0	0.386	0.919
(20441,1,157,0):	0	0	0.663	0.882
(20441,1,165,0):	0	0	0.668	0.922
(20441,1,181,0):	0	0	0.51	0.837
(20441,1,182,0):	0	0	0.581	0.905
(20442,1,42,0):	0	0	0.178	0.658
(20442,1,58,0):	0	0	0.806	0.961
(20442,1,115,0):	0	0	0.524	0.942
(20442,1,134,0):	0	0	0.476	0.892
(20442,1,152,0):	0	0	0.354	0.76
(20442,1,162,0):	0	0	0.849	0.959
(20442,1,179,0):	0	0	0.945	0.989
(20442,1,183,0):	0	0	0.787	0.861
(20443,0,17,0):	0	0	0.416	0.72
(20443,0,129,0):	0	0	0.655	0.933
(20443,0,179,0):	0	0	0.551	0.926
(20443,1,101,0):	0	0	0.801	0.873
(20443,1,107,0):	0	0	0.568	0.843
(20443,1,139,0):	0	0	0.675	0.93
(20443,1,149,0):	0	0	0.518	0.877
(20444,0,3,0):	0	0	0.705	0.931
(20444,0,6,0):	0	0	0.454	0.881
(20444,0,13,0):	0	0	0.409	0.936
(20444,0,158,0):	0	0	0.779	0.877
(20444,1,7,0):	0	0	0.401	0.909
(20444,1,17,0):	0	0	0.438	0.928
(20444,1,21,0):	0	0	0.91	0.917
(20444,1,129,0):	0	0	0.435	0.757
(20444,1,134,0):	0	0	0.783	0.991
(20444,1,161,0):	0	0	0.814	0.989
(20444,1,180,0):	0	0	0.411	0.841
(20445,0,31,0):	0	0	0.659	0.856
(20445,0,114,0):	0	0	0.961	0.977
(20445,0,169,0):	0	0	0.878	0.999
(20445,1,24,0):	0	0	0.363	0.9
(20445,1,63,0):	0	0	0.558	0.88
(20445,1,87,0):	0	0	0.469	0.896
(20446,0,160,0):	0	0	0.607	0.962
(20446,1,18,0):	0	0	0.412	0.814
(20446,1,59,0):	0	0	0.796	0.958
(20446,1,101,0):	0	0	0.6	0.851
(20446,1,137,0):	0	0	0.961	0.973
(20446,1,178,0):	0	0	0.555	0.748
(20446,1,210,0):	0	0	0.664	0.82
(20447,0,75,0):	0	0	0.59	0.787
(20447,0,156,0):	0	0	0.514	0.906
(20447,0,164,0):	0	0	0.876	0.829
(20447,1,40,0):	0	0	0.341	0.782
(20447,1,41,0):	0	0	0.709	0.848
(20447,1,42,0):	0	0	0.862	0.892
(20447,1,68,0):	0	0	0.435	0.754
(20447,1,110,0):	0	0	0.897	0.799
(20447,1,120,0):	0	0	0.875	0.988
(20447,1,150,0):	0	0	0.959	0.999
(20447,1,162,0):	0	0	0.516	0.852
(20447,1,165,0):	0	0	0.645	0.918
(20447,1,170,0):	0	0	0.697	0.873
(20448,0,8,0):	0	0	0.517	0.859
(20448,0,75,0):	0	0	0.732	0.879
(20448,0,121,0):	0	0	0.881	0.957
(20448,1,49,0):	0	0	0.58	0.942
(20448,1,107,0):	0	0	0.698	0.931
(20448,1,155,0):	0	0	0.614	0.943
(20448,1,172,0):	0	0	0.252	0.637
(20448,1,173,0):	0	0	0.597	0.794
(20449,0,27,0):	0	0	0.037	0.248
(20449,0,171,0):	0	0	0.426	0.773
(20449,1,26,0):	0	0	0.581	0.863
(20449,1,31,0):	0	0	0.645	0.892
(20449,1,39,0):	0	0	0.608	0.946
(20449,1,86,0):	0	0	0.708	0.787
(20449,1,159,0):	0	0	0.667	0.961
(20450,0,72,0):	0	0	0.692	0.973
(20450,0,136,0):	0	0	0.443	0.836
(20450,1,8,0):	0	0	0.678	0.921
(20450,1,10,0):	0	0	0.467	0.839
(20450,1,42,0):	0	0	0.598	0.84
(20450,1,74,0):	0	0	0.414	0.571
(20450,1,135,0):	0	0	0.781	0.887
